Domain,Sum of Estimated Clicks,Position
syndicate.details.com,0.2,14.5
shopathome.com,3.6,10.5
fsai.ie,0.2,19.0
aloeveraforhorses.com,0.1,19.0
beauty4ever.net,0.5,6.0
easy-immune-health.com,0.3,12.0
skin-brushing.com,85.19999999999997,4.333333333333333
mytoshiba.com.au,1.0,19.5
eclecticprogressive.wordpress.com,8.1,14.666666666666666
m.training-classes.com,0.6,8.0
newlifestyles.com,0.1,14.0
storkbabygiftbaskets.com,0.1,20.0
rethimnian.com,0.1,18.0
nonutsmomsgroup.weebly.com,1.2,9.0
elderscrolls.wikia.com,23.4,5.0
webdesignsbyapw.hubpages.com,0.3,20.0
outbacktrading.co.uk,0.4,9.0
pousadatramuntana.com,2.1,20.0
meylah.com,0.4,13.0
automatetheplanet.com,2.1,14.0
rivertreelife.com,5.5,3.0
eclectusparrots.net,8.0,7.0
en.wikiquote.org,0.1,11.0
buchete-de-mireasa.ro,0.0,5.0
strokeassociation.org,5.0,1.0
livingunrefined.com,52.5,8.571428571428571
international.boots.com,227.89999999999984,11.783783783783784
chymist.com,12.600000000000001,2.0
soberrecovery.com,0.1,20.0
healthwatchnottingham.co.uk,1.0,6.0
lifamilies.com,1.4,8.5
psychicjoanne.hubpages.com,2.8000000000000003,2.0
myarklamiss.com,1.1,14.0
inspire.com,24.200000000000003,12.68
yourarticlelibrary.com,2.7,7.5
visine.com,28.2,5.0
dumblittleman.com,0.2,14.5
spontaneouschick.com,1.1,3.0
uspharmacist.com,2.1,17.75
ibtimes.com,0.2,19.0
lookgood.expertscolumn.com,0.2,18.5
honeycolony.com,0.5,14.0
curejoy.com,7.099999999999999,16.61111111111111
wordplay.blogs.nytimes.com,0.1,20.0
deeptissuehealing.com,0.8,4.0
sunburstbottle.com,1.0,12.5
hdeminent.en.made-in-china.com,1.4000000000000001,2.0
families.com,0.3,13.0
gotyourbackmassage.wordpress.com,1.9000000000000001,14.5
essentialoilsinformer.com,0.3,7.0
robaid.com,0.4,13.666666666666666
kitchenconservatory.com,0.1,16.0
weightwatchers.co.uk,0.30000000000000004,15.0
globalfoodpittsburgh.com,2.0,6.0
wilmar.com.tr,0.3,15.0
datron.com,1.2,12.0
dollarstoreusa.com,0.2,15.0
whosampled.com,274.70000000000005,12.333333333333334
babymd.net,0.5,13.5
ripoffreport.com,0.1,11.0
phoenixfaie.blogspot.com,0.6,5.0
crosswordfiend.com,0.1,20.0
texasbeautysupplies.com,62.9,13.208333333333334
365hangers.com,0.5,11.0
amomstake.com,0.4,16.0
aloeverareviews.xyz,0.30000000000000004,15.0
iwbodywraps.com,0.1,15.0
goodtoknow.co.uk,42.100000000000016,11.529411764705882
wisconsincareerexpo.com,0.1,15.0
natavyshnivska.com,0.1,20.0
coconutmagic.com,22.0,7.428571428571429
beautyschoolsdirectory.com,0.1,17.0
public.fotki.com,5.6000000000000005,4.0
sarah-thescienceofbeauty.blogspot.com,3.4000000000000004,12.666666666666666
beautycarechoices.com,0.1,18.0
animalia-life.com,14.399999999999999,7.0
khabar.ndtv.com,0.2,12.0
thehealingtreepcd.com,0.2,10.0
johnfrieda.com,1.3,12.0
gopeppers.com,0.3,7.0
uwosh.edu,0.4,15.0
plasticsurgeryvenice.com,0.1,17.0
hud.gov,0.2,8.0
indianbeautyhub.com,18.800000000000004,9.153846153846153
firebox.com,0.2,12.5
thatslife.com.au,0.2,19.0
schuh.eu,0.4,17.5
herbalifeww.com,0.2,10.0
organic-pet-digest.com,65.3,8.027027027027026
seton.net.au,0.1,16.0
pedifix.com,4.2,2.0
customizeperfume.com,9.6,7.0
sustainablebabysteps.com,5.0,10.4
couponchief.com,0.30000000000000004,13.0
becomegorgeous.com,4.699999999999999,10.714285714285714
besthealthmag.ca,961.1000000000006,10.870967741935484
kyfb.com,0.5,16.0
articles.sun-sentinel.com,0.4,8.0
iecc.edu,0.1,20.0
vaseline.com.pk,343.1,8.588235294117647
stretchingabuckblog.com,0.1,14.0
brainwavepowermusic.com,0.8,10.0
forecast.weather.gov,3.4000000000000004,12.0
albabotanica.com,93.9,12.758620689655173
studiovapor.com,0.3,15.0
aofas.org,1.7,16.0
mdjunction.com,5.3999999999999995,13.538461538461538
brandcosmetics.ie,0.3,19.0
moroccanoil.com,0.5,20.0
outblush.com,2.0,9.0
tanninglotiondepot.com,2.8,12.0
answers.walmart.com,30.2,6.181818181818182
lovinsoap.com,1.1,3.0
globalhealingcenter.com,4.6,12.2
nomoredirtylooks.com,27.3,13.461538461538462
chocolates-made-easy.com,0.5,19.0
mnst.go.th,1.9000000000000001,11.75
mycouponexpert.com,0.1,16.0
money.cnn.com,21.799999999999997,8.777777777777779
petroleum101.com,8.0,9.5
charlotterusse.com,3.3000000000000003,19.666666666666668
goodhousekeeping.co.uk,2.6,20.0
instructables.com,562.4000000000008,11.46875
thelovevitamin.com,166.19999999999993,10.60344827586207
quickanddirtytips.com,54.199999999999996,8.466666666666667
asseenontv.com,3.4000000000000004,10.666666666666666
joannalannister.tumblr.com,152.0,4.0
babyparenting.about.com,3.5,10.5
matsuyama-auto.com,0.1,11.0
pharmacistsletter.therapeuticresearch.com,1.0,10.0
beautylish.com,403.3,12.183574879227054
footballnation.com,1.4000000000000001,2.0
fashionencyclopedia.com,0.4,9.0
myrandomstash.blogspot.com,2.0,12.166666666666666
developphp.com,16.0,6.0
sageskincare.com,17.400000000000002,9.818181818181818
whippedcreamcanisters.org.uk,0.2,14.0
wellbuzz.com,0.1,14.0
alt.games.frp.dnd-util.narkive.com,0.2,17.0
salon356.com,0.2,20.0
enaturalhealing.com,0.4,12.0
skinny-dip.co.uk,115.0,13.5625
cosmeticsurgeryandbeauty.com,1.0,6.0
sherbertcafe.blogspot.com,35.5,11.666666666666666
coolshirt.com,1.1,11.0
homeremediesorg.com,1.9000000000000001,18.0
snatchadeal.co.nz,0.3,11.0
whippedcreamdirect.co.uk,4.2,7.0
atitesting.com,0.3,20.0
ayeshablog.com,1.4000000000000001,2.0
shroomery.org,25.199999999999996,7.75
jlconline.com,0.3,7.0
elitefitness.com,2.3,8.0
meentzen.ro,5.9,12.0
popsugar.com.au,56.50000000000001,10.371428571428572
foresttea.co.uk,0.4,18.0
20secondcommute.pressmania.com,0.1,14.0
darkcircles.net,1.8,12.0
dongogniat.com,0.5,19.0
swatchandreview.com,5.6,7.5
gluteraantioksidan.com,0.2,18.0
h2oplus.com,55.7,13.7
soundcloud.com,2350.999999999999,8.7
plt-laki.fi,0.1,17.0
joystreamhealth.wordpress.com,0.4,8.0
woundsource.com,13.899999999999999,8.0
blackhair101.com,170.9,5.2727272727272725
meganjoy.ca,5.0,1.0
secretary.mots.go.th,0.5,12.818181818181818
masalaherb.com,0.1,16.0
eatbeautiful.net,21.4,12.75
glwholesale.com,10.2,5.0
indianproductsmall.com,0.2,8.0
bigserious.hubpages.com,4.8,11.0
handcreamslotionsfordryskins.blogspot.com,0.2,11.0
couponswithq.com,0.1,19.0
itworksbodywraps.moonfruit.com,0.4,14.0
jquerypriceformat.com,1.1,16.0
footcareproductsforwomen.blogspot.com,0.1,14.0
shopandbox.com,0.1,13.0
bussongs.com,1.5999999999999999,9.0
careers.bmj.com,4.0,10.333333333333334
dirtyweekendshop.com.au,0.0,17.0
naturallyfreshdeodorantcrystal.com,1.1,20.0
heatrash.org,52.30000000000001,10.4
indiapost.gov.in,1.7,7.5
bananamondaes.wordpress.com,3.0,5.0
dishinwithdi.com,0.3,17.0
askbaby.com,0.1,18.0
babyrashclinic.com,0.6,19.0
aperfectface.com,0.1,20.0
rawmazing.com,23.500000000000004,12.631578947368421
simplehouseholdtips.com,16.0,11.0
whatdojellyfisheat.info,19.0,15.0
candlepowerforums.com,3.1,10.2
stahuj.centrum.cz,0.9,20.0
stylegirlfriend.com,0.6,14.5
epainassist.com,4.6,10.5
nuluvgoatmilkproducts.com,0.1,14.0
jezebel.com,51.099999999999994,11.416666666666666
vogue.com,78.30000000000003,12.63888888888889
vapingunderground.com,0.3,18.0
thesmartmama.com,2.1,7.5
entrepatients.net,1.4,10.75
iherb.com,646.5000000000016,10.84251968503937
dtworld.com,0.2,18.0
allthingsbeautifulxo.com,15.6,11.666666666666666
nanbantamil.blogspot.com,7.5,1.0
packworld.com,24.000000000000004,7.857142857142857
pureformulas.com,0.2,19.0
dermalogica.com.au,19.0,19.0
tutorvista.com,1.8,10.0
chloeshere.blogspot.com,1.3,8.5
blushingnoir.com,4.9,10.0
itsaguything.itsaglamthing.com,0.1,12.0
hancocks.co.uk,0.1,18.0
parfimo.bg,0.3,18.0
naturalfusionhairstudio.com,1.9000000000000001,17.0
labbunny.com,37.1,8.5
mjkids.ejeju.net,0.3,20.0
tt.tennis-warehouse.com,11.100000000000001,13.0
k-pok.xyz,0.4,16.75
theskinnyconfidential.com,4.7,13.333333333333334
whatthegelnails.com,0.2,9.0
thegreendivas.com,9.6,9.0
fashionbeans.com,0.9,18.0
gamewinners.com,0.2,15.0
makeup.about.com,0.4,12.5
myrecipes.com,222.29999999999993,7.32
everclen.com,0.5,18.0
city-salaries.startclass.com,0.8,15.5
mic.com,14.0,9.0
thehealingcodescouk.weebly.com,0.2,14.0
acervo-digital.espm.br,4.7,2.0
narkive.com,0.2,9.0
psc.state.wv.us,0.1,16.0
genesisokc.com,0.9,18.0
thebeautylocker.com,1.4000000000000001,9.0
fotosearch.com,6.299999999999999,14.375
thebodyshop-usa.com,3367.699999999996,7.6716417910447765
paytm.com,0.7,16.75
allaboutclothdiapers.com,0.2,16.0
aloeferoxafrica.com,1.4000000000000001,2.0
bloggang.com,19.8,7.4
emedicinehealth.com,760.4000000000002,10.276243093922652
joannasfood.blogspot.com,0.1,16.0
intothegloss.com,281.2000000000001,11.966666666666667
whereincity.com,0.7,17.0
secrets-of-longevity-in-humans.com,20.3,11.333333333333334
syracusemakeupartistry.com,3.1000000000000005,18.75
stowbooks.org,0.4,10.0
angelfire.com,0.5,11.333333333333334
thebeautypro.wordpress.com,2.3,7.6
iheartthemart.com,13.299999999999999,10.12
pcworld.com,1.7999999999999998,5.0
foursquare.com,17.5,12.75
simplefitnesssolutions.com,3.2,18.0
momsgotmail.com,0.2,12.0
allhealthcare.monster.com,2.3,12.5
naturesbouquet.com,1.0,6.0
mnn.com,61.800000000000004,12.272727272727273
pregnancyandbaby.com,6.000000000000002,16.866666666666667
nailartgallery.nailsmag.com,0.1,11.0
alimart.co,0.2,20.0
thesnowflowerrr.blogspot.com,0.1,13.0
enotalone.com,1.3,14.2
skincareqc.com,8.899999999999999,14.85
noisey.vice.com,2.1,16.0
adult-acne.net,74.79999999999998,11.333333333333334
creamtoremoveacne.net,0.6,18.0
skinofgold.com,0.2,13.0
bostik-us.com,5.9,19.0
treasures.co.nz,0.1,14.0
payetteback.com,5.6000000000000005,4.0
wanelo.com,10.499999999999998,14.0
greenlandsstores.com,0.3,7.0
www2.sunysuffolk.edu,2.0,6.0
www2.sebamed.com,10.4,3.75
amodelrecommends.com,26.700000000000003,12.033333333333333
newinterchangeinstitute.com,5.3999999999999995,5.0
diytrade.com,9.1,5.5
innotion.com,0.6,17.5
myfrugaladventures.com,5.6000000000000005,4.0
lowcarbediem.com,0.4,14.5
zenithcosmeticclinics.co.uk,4.2,8.0
nj.gov,0.8999999999999999,7.0
blog.knetbooks.com,2.6999999999999997,7.0
sweatlee.com,5.2,9.0
uglynbeauty.com,0.4,9.0
beautyreflectionsblog.com,0.2,10.0
infolupki.pgi.gov.pl,3.9,18.0
newhealthguide.org,3712.999999999996,8.40079365079365
urgo.co.uk,0.4,15.0
fashionista.com,195.29999999999995,9.51923076923077
deliaonline.com,108.5,10.0
havasmedia.asia,0.1,20.0
mistcooling.com,6.9,7.0
chemicalforums.com,0.3,7.0
fivestarautodealers.com,0.1,18.0
modxsimplecart.com,1.2,5.0
storify.com,170.50000000000003,9.857142857142858
groceries.morrisons.com,0.2,10.0
marvistavet.com,1.2,11.0
for-sale.yowcow.com,0.4,8.0
yourhealthfoodstore.co.uk,0.1,11.0
thepenguinpress.com,5.7,12.0
skinabrasion.net,0.4,17.333333333333332
asmallsnippet.com,0.1,19.0
somazone.com.au,1.5000000000000002,17.0
redandhoney.com,196.3,12.470588235294118
removingkeratosisspots.net,0.3,17.0
espressoparts.com,0.7000000000000001,20.0
slimpressions.com,0.2,11.0
topacnetreatment-reviews.com,0.1,14.0
cherrycottonshop.miiduu.com,0.2,10.0
lillynlilly.wordpress.com,1.6,4.0
robelynlabs.com,0.4,17.0
forum.mrmoneymustache.com,0.4,17.0
rnt.guildportal.com,0.1,11.0
fresh.com,403.9000000000001,7.03921568627451
healthprocon.com,0.4,9.0
georgiasmakeupaddiction.blogspot.com,0.8,4.0
thenewsavagery.com,10.200000000000001,8.0
acemart.com,0.5,15.0
pricedekho.com,8.299999999999999,10.142857142857142
white-chin.blogspot.com,0.5,6.0
sa-garrigou.com,0.7,14.25
frugalmomeh.com,1.0,8.666666666666666
detoxandbodycleanse.com,9.600000000000001,4.0
eatwell101.com,34.3,8.25
myjobsearch.com,0.6000000000000001,13.0
babypost.com,1.1,11.333333333333334
diabetestreatmentguide.org,0.2,11.0
clarinsusa.com,10.0,14.4
organiclifestylemagazine.com,0.3,20.0
parenting.com,431.6000000000003,11.0
naturogain.com,0.1,17.0
statejournal.com,3.4,15.5
findnsave.courierpostonline.com,0.1,14.0
grandriversoap.com,16.0,19.0
gianteagle.com,127.89999999999999,11.15
web.extension.illinois.edu,13.100000000000001,6.8
groceries.asda.com,23.700000000000003,9.7
ramblinjim.com,0.2,20.0
mindcontagion.org,0.8,10.0
onlyballapowder.com,8.1,13.2
mtcounties.org,0.1,20.0
gamersunite.coolchaser.com,0.4,10.0
buffbodygel.com,0.3,14.0
lucysfriendlyfoods.com,0.2,18.0
southbeachtanningcompany.com,0.4,13.0
entrusters.com,0.1,20.0
clubic.com,10.799999999999999,14.5
isthatolivia.wordpress.com,57.6,4.0
logos.wikia.com,10.2,6.5
perfumerflavorist.com,2.9,12.5
budgetstyle.about.com,10.5,10.333333333333334
alfaonline.com,0.2,17.0
markostips.com,0.2,17.0
foodallergy.org,3.1,14.0
disabled-world.com,20.700000000000003,15.32258064516129
autotrader.com,1.0,16.25
lovethesepics.com,4.8,17.0
bruggercis.com,0.4,9.0
allergic.net,0.1,13.0
ac-camera-led-4k-bd.com,1.1,5.5
shiachat.com,7.2,14.0
canesten.co.uk,1.7,14.0
masslive.com,3.2,20.0
skeptics.stackexchange.com,2.4000000000000004,14.0
vivawoman.net,18.199999999999996,13.852941176470589
cinnamonspiceandeverythingnice.com,2.8000000000000003,11.5
first-aid-store.com,1.8,8.0
wound-treatment.jp,9.2,7.625
momgonepaleo.com,2.2,9.0
freetastesgood.com,0.8,7.0
gap.co.uk,1.7000000000000002,13.833333333333334
411.com,1.1,14.75
elsasfurniture.com,0.1,17.0
clutchmagonline.com,14.4,12.8
techspot.com,5.1,12.0
healingcodescoaching.com,138.6,9.818181818181818
sjyoowibt.files.wordpress.com,1.1,20.0
arisinwonderland.wordpress.com,7.5,1.0
edmunds.com,90.89999999999999,14.7
yellowpages.com,113.79999999999995,11.134328358208956
12tomatoes.com,0.7000000000000001,18.0
beautydownsouth.com,0.1,15.0
chemsupply.customer-self-service.com,5.699999999999999,13.375
shouldiremoveit.com,0.8999999999999999,7.0
scuddle.com,2.4,4.0
herbalhealthpharmacy.com,1.1,8.0
fatquartershop.com,5.5,9.666666666666666
beautytech.com,0.5,19.0
spentbooks.org,0.5,6.0
wonderfill.com,0.3,19.0
extremecouponingmommy.blogspot.com,0.1,14.0
infinitealoe.com,35.199999999999996,11.176470588235293
lovelyounderstandsoohmygod.blogspot.com,7.300000000000001,8.0
greenlifestyles.org,0.3,7.0
pregnancy.thefuntimesguide.com,0.1,17.0
chaarg.com,2.1,16.0
appetizer.betterrecipes.com,0.1,18.0
store.sunlighten.com,0.1,20.0
organicgods.com,0.1,18.0
topics.nytimes.com,18.400000000000002,4.0
tommyfishboneshop.com,0.7,8.0
maybelline.com,7.4,9.833333333333334
blackhairsaloncleveland.com,0.4,13.333333333333334
bodecare.com,7.199999999999999,12.625
bumbleandbumble.com,0.2,20.0
forums.whirlpool.net.au,0.4,10.0
peanutbutterrunner.com,0.2,18.0
aloevera.co.uk,0.4,8.0
jk7skincare.com,1.8,10.0
idf-medical.fr,0.9,8.333333333333334
stewardofsavings.com,0.1,19.0
wrinkles.org,0.2,9.0
beautyzion.com,44.3,6.5
blog.chickabug.com,0.6,5.0
allinclusivemarketing.com,4.8,18.0
thesunnyrawkitchen.blogspot.com,3.9,13.6
allrecipes.com,887.1999999999997,6.2727272727272725
igbocurls.com,4.1,3.5
thenotice.net,0.2,10.0
sodahead.com,36.900000000000006,11.0
zalekassociates.com,0.1,19.0
emikodavies.com,0.2,9.0
budgetfriendlytoo.wordpress.com,0.2,10.0
nurturemybody.com,3.1,9.666666666666666
hope-inablog.com,32.599999999999994,3.75
beautyalmanac.com,2.5999999999999996,4.5
sarahhearts.com,0.5,13.0
community.runnersworld.com,16.5,7.8
healthmash.com,0.1,14.0
fabulicious-me.blogspot.com,0.7000000000000001,11.0
happyhourprojects.com,0.5,15.0
wzzm13.com,0.1,19.0
eutic.eu,4.3,13.555555555555555
eternesseclinic.com,0.8,4.0
store.muslimamerican.com,0.2,8.0
skinandcoroma.com,14.4,8.0
chemed.chem.purdue.edu,2.2,15.0
features.peta2.com,1.7,15.0
naturesecreto.wordpress.com,9.9,14.285714285714286
mp3loot.ninja,3.9000000000000004,12.666666666666666
aak.com,41.20000000000001,11.384615384615385
thehealthyhomeeconomist.com,29.299999999999997,12.333333333333334
marianne.com,0.8999999999999999,7.0
blush.com.pk,0.1,18.0
stylelushblog.com,35.3,9.0
tfpa.org,0.1,20.0
rakuten.com,0.4,13.0
singleinfertilefemalereview.blogspot.com,0.1,13.0
thehealingcode.com,58.20000000000001,13.4
zjazd.eu,0.4,14.5
images.dealer.com,2.7,10.25
ladyjskincare.blogspot.com,1.3,10.0
downloadx64.com,7.2,4.0
qtica.com,3.2,5.0
grapevinexpress.com,0.4,9.0
gelfireplaces.com,0.2,16.0
plazaart.com,0.2,10.0
tomboykc.com,2.4,5.0
first-aid-product.com,9.7,8.833333333333334
dionlabel.com,16.9,6.666666666666667
definitionroyale.wordpress.com,5.6000000000000005,2.0
skynix263.yogen.webhop.me,0.0,15.0
skinrejuvenationclinic.net,0.2,19.0
leffingwell.com,5.5,11.2
liveleak.com,4.1,10.333333333333334
nhhealingspa.com,16.0,17.0
wesavelives.com,0.1,18.0
advanced-systemcare.soft32.com,1.8,9.0
naturecleanliving.com,0.1,17.0
beautybuzzhub.com,15.1,15.2
hauteinhabit.com,10.5,5.0
aaom.com,2.3,13.555555555555555
vega-licious.com,2.0,16.5
sukiskincare.com,36.400000000000006,14.333333333333334
emmasdiary.co.uk,0.6000000000000001,12.0
masseysfurniturebarn.com,0.2,15.5
ourworldisbeauty.com,0.2,9.0
jewelosco.com,0.3,18.0
candycritique.com,0.7000000000000001,11.0
bodyenlightenment.me,0.1,14.0
nbrcnparks.org,0.3,14.0
thekitchenrag.com,4.5,6.0
medicineonline.com,3.5,4.5
chem.sis.nlm.nih.gov,0.6,10.0
office.co.uk,424.59999999999997,8.431818181818182
alternativechoicetherapy.com,0.2,14.0
whatlolalikes.com,0.1,18.0
memutihkankulitalami.blogspot.com,15.899999999999999,4.0
nc211.org,0.5,18.0
diskon.answers.web.id,17.3,3.5
myrealreview.ca,0.3,20.0
sofiastyled.com,1.7,19.0
word-grabber.com,0.4,10.0
chiangrai.cad.go.th,0.1,19.0
prospects.ac.uk,13.099999999999998,9.214285714285714
coupons.com,142.89999999999998,4.842105263157895
bcbsnc.com,0.7,16.333333333333332
accountingcoach.com,3.2,4.0
aloe.co.za,1.1,3.0
pittsburghjellystone.com,0.4,16.0
purplecupcakes.co.uk,5.2,8.0
blog.homemade-baby-food-recipes.com,8.3,5.0
rabbitsabc.com,1.2999999999999998,10.333333333333334
saamrobertsonx.blogspot.com,0.6,9.0
cosjane.blogspot.com,14.900000000000002,12.428571428571429
grandmashomeremedies.com,0.7,19.0
islandtropiclotions.com,2.2,3.0
panef.com,7.4,4.5
culinate.com,0.3,18.0
claresays.wordpress.com,1.4,17.0
nyhairmall.com,1.2,12.5
howtogetglowingskin.net,25.7,9.2
thetastyalternative.com,0.5,9.0
ifacebeauty.net,0.2,10.0
queenbeecoupons.com,4.700000000000001,12.642857142857142
ep15.eu,0.5,18.0
uk.spacenk.com,0.8999999999999999,15.375
oninstagram.com,0.9999999999999999,16.0
naturepurity.com,4.0,4.0
besthaircaresite.com,6.0,13.0
wisemimsy.hubpages.com,2.7,3.5
sbcanning.com,0.2,17.5
base-donnees-publique.medicaments.gouv.fr,0.5,11.5
gentlemansgarage.com,4.8,19.0
burtsbees.ca,0.8999999999999999,5.333333333333333
us.cricut.com,1.0,6.0
my-pocket-safari.blogspot.com,5.3999999999999995,5.0
vipbeautyshop.com,0.1,13.0
petsmart.com,38.00000000000001,8.833333333333334
deliveryathome.co.in,0.3,16.0
medguidance.com,594.4000000000004,10.470588235294118
natural-homeremedies.com,5.500000000000002,10.6
thedibb.co.uk,0.1,15.0
skinhydration.blogspot.com,55.0,1.0
doc.state.nc.us,5.2,10.0
eu.strawberrynet.com,0.1,19.0
harlow.co.uk,2.3000000000000003,10.2
nydailynews.com,0.30000000000000004,14.0
sportsauthority.com,1.2,5.0
aloe-vera-gel-shop.com,0.6000000000000001,16.0
hvac-talk.com,2.5,1.0
singaporemotherhood.com,0.3,13.0
thpshreveport.com,33.2,13.0
priia.com,0.30000000000000004,16.0
dhannyya.hubpages.com,6.3,6.0
atlaspastamachine.ca,0.2,18.0
juniormagazine.co.uk,0.1,15.0
cesarsway.com,5.0,16.333333333333332
cremedelamer.co.uk,0.7000000000000001,14.0
beautyheaven.com.au.tmp.anchor.net.au,1.0,17.5
allmenus.com,1.3,10.5
phoenixmed.arizona.edu,0.1,20.0
shopping.rediff.com,4.3,11.875
healthlinkinc.net,1.4000000000000001,2.0
rinitech.com,5.1,8.5
womanandhome.com,166.49999999999994,10.88
mamas-spot.com,1.1,3.0
makeupandbeauty.in,0.2,18.0
domesticgoddess.co.nz,2.4,5.0
v-celeb.com,1.5,7.0
hk-phy.org,1.1,5.5
harrods.com,1.6000000000000003,17.0
pinaylifestyle.com,0.1,13.0
bernettastyle.com,2.8,8.0
shizen.com.au,0.1,15.0
otcrx4u.com,1.2999999999999998,11.8
bernsteinmedical.com,4.2,2.0
mumbai.all.biz,1.2,5.0
food.ndtv.com,0.1,14.0
phc-online.com,0.2,8.0
mp3brainz.net,13.7,4.0
funtrivia.com,1.4000000000000001,20.0
styleglow.com,0.1,11.0
wardies.net,0.6,5.0
makeit-up.ru,0.4,12.0
sofeminine.co.uk,0.5,16.0
myasianstore.com,4.2,10.0
beautyintrend.com,0.5,20.0
sheabutterguide.com,117.20000000000002,6.2
mysku.ru,1.7,11.0
mamalovesmedia.com,0.2,9.0
ladympresents.co.uk,0.9,19.0
osha.gov,3.4,8.0
ursgorgeously.com,14.4,9.333333333333334
peonykiss.com,0.6,5.0
saloni.pk,5.300000000000001,12.307692307692308
ezmoneyformulalogin.blogspot.com,0.1,18.0
completeeyecaremn.com,0.2,18.0
healingtreept.com,16.0,11.0
mp.hairboutique.com,0.2,8.0
advanced-systemcare.en.softonic.com,42.599999999999994,5.333333333333333
mugler.co.uk,0.1,15.0
yushainternational.com,0.2,8.0
hellosasyachi.com,0.8,4.0
skinmakeoverstore.com,1.4000000000000001,11.0
myhealthygreenfamily.com,8.700000000000001,13.125
mauiexcellent.com,0.2,9.0
dealsrebates.com,0.4,11.0
johnsondermatology.com,0.2,17.0
whcreviews.blogspot.com,0.8,9.0
livelovefruit.com,0.9,15.666666666666666
